1017,-71
1047,-71
1064,-71
1087,-71
1110,-71
1130,-71
1153,-71
1175,-71
1202,-71
1322,-71
1344,-71
1357,-71
1370,-71
1384,-71
1401,-71
1417,-71
1437,-71
1461,-71
1627,-73
1639,-73
1653,-73
1668,-73
1686,-73
1706,-73
1726,-73
1742,-73
1759,-73
1932,-80
1947,-80
1962,-80
1975,-80
1989,-80
2014,-80
2040,-80
2061,-80
2082,-80
2240,-79
2261,-79
2274,-79
2288,-79
2302,-79
2318,-79
2334,-79
2349,-79
2368,-79
2550,-74
2569,-74
2593,-74
2619,-74
2641,-74
2686,-74
2711,-74
2728,-74
2748,-74
2859,-78
2883,-78
2901,-78
2915,-78
2929,-78
2943,-78
2959,-78
2975,-78
2991,-78
3169,-75
3187,-75
3198,-75
3214,-75
3231,-75
3248,-75
3265,-75
3283,-75
3304,-75
3476,-74
3490,-74
3509,-74
3525,-74
3545,-74
3562,-74
3578,-74
3598,-74
3619,-74
3785,-75
3805,-75
3821,-75
3835,-75
3851,-75
3872,-75
3895,-75
3915,-75
3933,-75
4097,-74
4111,-74
4125,-74
4138,-74
4152,-74
4168,-74
4184,-74
4199,-74
4215,-74
5031,-74
5056,-74
5073,-74
5089,-74
5105,-74
5121,-74
5140,-74
5157,-74
5176,-74
6278,-67
6295,-67
6308,-67
6320,-67
6332,-67
6345,-67
6361,-67
6380,-67
6400,-67
6899,-66
6917,-66
6934,-66
6954,-66
6971,-66
6993,-66
7016,-66
7037,-66
7059,-66
7210,-66
7226,-66
7239,-66
7258,-66
7275,-66
7295,-66
7312,-66
7328,-66
7349,-66
7517,-66
7530,-66
7546,-66
7561,-66
7576,-66
7591,-66
7608,-66
7622,-66
7638,-66
7829,-67
7846,-67
7860,-67
7875,-67
7900,-67
7916,-67
7930,-67
7942,-67
7955,-67
8141,-67
8156,-67
8168,-67
8183,-67
8202,-67
8223,-67
8240,-67
8254,-67
8273,-67
8455,-67
8475,-67
8494,-67
8507,-67
8519,-67
8533,-67
8545,-67
8559,-67
8572,-67
10644,-73
10662,-73
10676,-73
10690,-73
10705,-73
10727,-73
10744,-73
10757,-73
10769,-73
10953,-76
10971,-76
10987,-76
11009,-76
11030,-76
11049,-76
11068,-76
11085,-76
11098,-76
11265,-62
11283,-62
11301,-62
11314,-62
11326,-62
11339,-62
11354,-62
11367,-62
11383,-62
11576,-61
11594,-61
11609,-61
11621,-61
11634,-61
11648,-61
11667,-61
11682,-61
11696,-61
11886,-60
11911,-60
11926,-60
11939,-60
11951,-60
11968,-60
11985,-60
11999,-60
12017,-60
12192,-60
12209,-60
12229,-60
12241,-60
12256,-60
12267,-60
12278,-60
12291,-60
12305,-60
12508,-60
12529,-60
12553,-60
12577,-60
12595,-60
12613,-60
12634,-60
12653,-60
12669,-60
12819,-59
12839,-59
12858,-59
12878,-59
12899,-59
12923,-59
12946,-59
12966,-59
12982,-59
13130,-60
13147,-60
13159,-60
13172,-60
13189,-60
13205,-60
13220,-60
13235,-60
13253,-60
13442,-60
13462,-60
13483,-60
13500,-60
13517,-60
13535,-60
13553,-60
13570,-60
13587,-60
13754,-60
13771,-60
13787,-60
13808,-60
13839,-60
13857,-60
13873,-60
13893,-60
13909,-60
14060,-60
14074,-60
14087,-60
14100,-60
14117,-60
14135,-60
14153,-60
14171,-60
14190,-60
14373,-60
14390,-60
14403,-60
14420,-60
14441,-60
14459,-60
14477,-60
14493,-60
14511,-60
14686,-60
14703,-60
14717,-60
14736,-60
14753,-60
14770,-60
14787,-60
14805,-60
14824,-60
15000,-60
15017,-60
15037,-60
15056,-60
15076,-60
15095,-60
15111,-60
15125,-60
15141,-60
15315,-55
15334,-55
15355,-55
15374,-55
15397,-55
15417,-55
15435,-55
15455,-55
15472,-55
15636,-55
15651,-55
15666,-55
15679,-55
15693,-55
15713,-55
15730,-55
15750,-55
15770,-55
15952,-55
15968,-55
15983,-55
16004,-55
16019,-55
16038,-55
16057,-55
16076,-55
16094,-55
16270,-52
16287,-52
16301,-52
16318,-52
16333,-52
16350,-52
16369,-52
16389,-52
16407,-52
16589,-55
16607,-55
16624,-55
16638,-55
16656,-55
16673,-55
16692,-55
16710,-55
16728,-55
17224,-55
17240,-55
17260,-55
17277,-55
17296,-55
17316,-55
17332,-55
17346,-55
17360,-55
17537,-55
17550,-55
17565,-55
17577,-55
17592,-55
17609,-55
17623,-55
17633,-55
17646,-55
17857,-55
17877,-55
17895,-55
17913,-55
17928,-55
17945,-55
17960,-55
17974,-55
17991,-55
18485,-55
18507,-55
18525,-55
18544,-55
18564,-55
18579,-55
18597,-55
18613,-55
18633,-55
18801,-54
18816,-54
18834,-54
18852,-54
18870,-54
18889,-54
18906,-54
18922,-54
18936,-54
19124,-54
19139,-54
19156,-54
19173,-54
19189,-54
19209,-54
19226,-54
19241,-54
19258,-54
19443,-55
19463,-55
19476,-55
19499,-55
19524,-55
19542,-55
19558,-55
19575,-55
19593,-55
19760,-55
19777,-55
19791,-55
19806,-55
19826,-55
19844,-55
19865,-55
19885,-55
19904,-55
20072,-60
20086,-60
20099,-60
20116,-60
20128,-60
20143,-60
20167,-60
20184,-60
20202,-60
20389,-62
20407,-62
20423,-62
20440,-62
20456,-62
20474,-62
20490,-62
20508,-62
20522,-62
20708,-69
20723,-69
20735,-69
20749,-69
20763,-69
20780,-69
20797,-69
20814,-69
20830,-69
21028,-63
21048,-63
21065,-63
21082,-63
21101,-63
21120,-63
21137,-63
21153,-63
21173,-63
21346,-76
21362,-76
21375,-76
21389,-76
21406,-76
21424,-76
21441,-76
21459,-76
21475,-76
21664,-68
21686,-68
21705,-68
21720,-68
21738,-68
21756,-68
21772,-68
21787,-68
21806,-68
21983,-68
22003,-68
22015,-68
22029,-68
22047,-68
22064,-68
22079,-68
22094,-68
22114,-68
22303,-68
22316,-68
22332,-68
22348,-68
22367,-68
22383,-68
22398,-68
22415,-68
22436,-68
22622,-68
22636,-68
22651,-68
22669,-68
22691,-68
22709,-68
22726,-68
22749,-68
22769,-68
22942,-68
22955,-68
22968,-68
22980,-68
22998,-68
23021,-68
23043,-68
23068,-68
23093,-68
23265,-68
23278,-68
23294,-68
23310,-68
23324,-68
23336,-68
23352,-68
23366,-68
23384,-68
23584,-68
23606,-68
23628,-68
23647,-68
23665,-68
23681,-68
23700,-68
23722,-68
23751,-68
23902,-68
23915,-68
23928,-68
23939,-68
23954,-68
23975,-68
23997,-68
24021,-68
24043,-68
24224,-68
24237,-68
24249,-68
24261,-68
24285,-68
24312,-68
24332,-68
24355,-68
24380,-68
24544,-68
24559,-68
24571,-68
24584,-68
24599,-68
24619,-68
24650,-68
24672,-68
24696,-68
24865,-68
24883,-68
24897,-68
24913,-68
24933,-68
24955,-68
24976,-68
24995,-68
25012,-68
25503,-78
25527,-78
25545,-78
25565,-78
25587,-78
25601,-78
25615,-78
25635,-78
25652,-78
25818,-79
25833,-79
25845,-79
25857,-79
25874,-79
25887,-79
25906,-79
25924,-79
25940,-79
26140,-80
26161,-80
26187,-80
26206,-80
26225,-80
26235,-80
26246,-80
26258,-80
26270,-80
26453,-79
26468,-79
26481,-79
26503,-79
26527,-79
26539,-79
26554,-79
26567,-79
26585,-79
26766,-79
26783,-79
26797,-79
26815,-79
26835,-79
26861,-79
26881,-79
26900,-79
26922,-79
27083,-79
27096,-79
27109,-79
27122,-79
27136,-79
27148,-79
27163,-79
27185,-79
27205,-79
27397,-79
27416,-79
27435,-79
27460,-79
27473,-79
27487,-79
27501,-79
27514,-79
27528,-79
27712,-79
27726,-79
27740,-79
27753,-79
27771,-79
27789,-79
27809,-79
27829,-79
27848,-79
28024,-78
28045,-78
28057,-78
28078,-78
28100,-78
28120,-78
28136,-78
28155,-78
28170,-78
28340,-78
28354,-78
28367,-78
28380,-78
28392,-78
28406,-78
28424,-78
28447,-78
28470,-78
28649,-78
28662,-78
28675,-78
28688,-78
28709,-78
28728,-78
28754,-78
28776,-78
28797,-78
28961,-78
28974,-78
28986,-78
28999,-78
29013,-78
29029,-78
29053,-78
29074,-78
29094,-78
29275,-78
29297,-78
29319,-78
29340,-78
29365,-78
29384,-78
29403,-78
29424,-78
29446,-78
29596,-78
29612,-78
29639,-78
29650,-78
29661,-78
29672,-78
29684,-78
29698,-78
29709,-78
29917,-76
29943,-76
29964,-76
29983,-76
30005,-76
30027,-76
30051,-76
30076,-76
30099,-76
30237,-74
30252,-74
30270,-74
30287,-74
30301,-74
30318,-74
30340,-74
30365,-74
30387,-74
30568,-63
30583,-63
30602,-63
30616,-63
30631,-63
30648,-63
30666,-63
30686,-63
30710,-63
30887,-61
30908,-61
30920,-61
30939,-61
30963,-61
30988,-61
31015,-61
31042,-61
31069,-61
31208,-57
31229,-57
31250,-57
31272,-57
31291,-57
31314,-57
31338,-57
31359,-57
31379,-57
31530,-55
31545,-55
31559,-55
31572,-55
31586,-55
31601,-55
31620,-55
31640,-55
31663,-55
31849,-55
31870,-55
31896,-55
31914,-55
31933,-55
31949,-55
31965,-55
31983,-55
32002,-55
32168,-54
32182,-54
32195,-54
32209,-54
32222,-54
32241,-54
32266,-54
32289,-54
32309,-54
32495,-54
32509,-54
32531,-54
32553,-54
32574,-54
32595,-54
32619,-54
32643,-54
32664,-54
32819,-54
32834,-54
32847,-54
32860,-54
32874,-54
32891,-54
32915,-54
32943,-54
32968,-54
33138,-54
33152,-54
33164,-54
33180,-54
33202,-54
33221,-54
33243,-54
33264,-54
33280,-54
33781,-54
33802,-54
33824,-54
33839,-54
33855,-54
33870,-54
33886,-54
33902,-54
33919,-54
34103,-54
34116,-54
34130,-54
34144,-54
34164,-54
34193,-54
34222,-54
34242,-54
34260,-54
34423,-54
34438,-54
34462,-54
34487,-54
34505,-54
34527,-54
34548,-54
34571,-54
34592,-54
34746,-54
34759,-54
34775,-54
34789,-54
34803,-54
34819,-54
34840,-54
34861,-54
34880,-54
35068,-55
35087,-55
35112,-55
35131,-55
35151,-55
35170,-55
35190,-55
35214,-55
35236,-55
35390,-59
35405,-59
35417,-59
35434,-59
35447,-59
35460,-59
35474,-59
35493,-59
35513,-59
35710,-58
35729,-58
35754,-58
35780,-58
35797,-58
35811,-58
35836,-58
35856,-58
35875,-58
36032,-58
36049,-58
36061,-58
36076,-58
36090,-58
36103,-58
36120,-58
36141,-58
36163,-58
36351,-58
36366,-58
36379,-58
36392,-58
36408,-58
36428,-58
36450,-58
36473,-58
36487,-58
