1008,-64
1029,-64
1045,-64
1062,-64
1092,-64
1111,-64
1131,-64
1150,-64
1169,-64
1189,-64
1209,-64
1231,-64
1252,-64
1271,-64
1288,-64
1302,-64
1317,-64
1333,-64
1351,-64
1371,-64
1390,-64
1423,-65
1440,-65
1453,-65
1466,-65
1483,-65
1498,-65
1515,-65
1537,-65
1551,-65
1564,-65
1577,-65
1589,-65
1602,-65
1620,-65
1642,-65
1661,-65
1678,-65
1693,-65
1709,-65
1729,-65
1748,-65
1790,-66
1802,-66
1815,-66
1828,-66
1840,-66
1854,-66
1867,-66
1881,-66
1900,-66
1913,-66
1927,-66
1940,-66
1954,-66
1970,-66
1987,-66
2011,-66
2030,-66
2049,-66
2070,-66
2091,-66
2113,-66
2146,-66
2165,-66
2178,-66
2192,-66
2208,-66
2234,-66
2255,-66
2271,-66
2287,-66
2300,-66
2313,-66
2326,-66
2343,-66
2359,-66
2378,-66
2396,-66
2413,-66
2429,-66
2446,-66
2462,-66
2483,-66
2523,-66
2538,-66
2553,-66
2566,-66
2579,-66
2593,-66
2607,-66
2627,-66
2645,-66
2658,-66
2672,-66
2690,-66
2704,-66
2724,-66
2749,-66
2769,-66
2792,-66
2815,-66
2841,-66
2862,-66
2882,-66
2921,-66
2937,-66
2950,-66
2963,-66
2976,-66
2989,-66
3005,-66
3029,-66
3043,-66
3056,-66
3068,-66
3081,-66
3094,-66
3111,-66
3129,-66
3145,-66
3161,-66
3177,-66
3197,-66
3219,-66
3245,-66
3291,-66
3309,-66
3323,-66
3335,-66
3349,-66
3361,-66
3380,-66
3400,-66
3413,-66
3426,-66
3441,-66
3453,-66
3467,-66
3483,-66
3503,-66
3527,-66
3550,-66
3574,-66
3595,-66
3620,-66
3641,-66
3680,-67
3696,-67
3710,-67
3723,-67
3737,-67
3750,-67
3766,-67
3786,-67
3801,-67
3814,-67
3828,-67
3842,-67
3856,-67
3876,-67
3894,-67
3913,-67
3934,-67
3955,-67
3976,-67
3995,-67
4019,-67
4056,-67
4069,-67
4081,-67
4092,-67
4104,-67
4114,-67
4124,-67
4136,-67
4151,-67
4165,-67
4176,-67
4188,-67
4200,-67
4213,-67
4229,-67
4245,-67
4265,-67
4282,-67
4303,-67
4323,-67
4346,-67
4391,-66
4404,-66
4417,-66
4431,-66
4448,-66
4460,-66
4478,-66
4499,-66
4509,-66
4520,-66
4532,-66
4543,-66
4553,-66
4564,-66
4579,-66
4595,-66
4610,-66
4625,-66
4644,-66
4663,-66
4685,-66
4740,-66
4753,-66
4765,-66
4777,-66
4793,-66
4807,-66
4820,-66
4837,-66
4853,-66
4867,-66
4881,-66
4894,-66
4910,-66
4923,-66
4940,-66
4963,-66
4987,-66
5008,-66
5029,-66
5051,-66
5071,-66
5111,-66
5129,-66
5141,-66
5154,-66
5167,-66
5182,-66
5196,-66
5211,-66
5223,-66
5236,-66
5249,-66
5262,-66
5284,-66
5304,-66
5330,-66
5351,-66
5371,-66
5390,-66
5410,-66
5431,-66
5447,-66
5477,-69
5492,-69
5504,-69
5516,-69
5530,-69
5543,-69
5560,-69
5580,-69
5601,-69
5616,-69
5630,-69
5644,-69
5659,-69
5673,-69
5691,-69
5711,-69
5734,-69
5753,-69
5769,-69
5787,-69
5806,-69
5847,-70
5861,-70
5874,-70
5887,-70
5902,-70
5916,-70
5933,-70
5954,-70
5965,-70
5976,-70
5988,-70
6000,-70
6012,-70
6023,-70
6039,-70
6058,-70
6078,-70
6097,-70
6118,-70
6138,-70
6157,-70
6207,-67
6221,-67
6233,-67
6246,-67
6259,-67
6271,-67
6283,-67
6301,-67
6315,-67
6329,-67
6343,-67
6360,-67
6380,-67
6403,-67
6425,-67
6448,-67
6467,-67
6487,-67
6507,-67
6527,-67
6547,-67
6585,-70
6601,-70
6614,-70
6629,-70
6641,-70
6654,-70
6668,-70
6686,-70
6699,-70
6713,-70
6726,-70
6741,-70
6754,-70
6774,-70
6793,-70
6813,-70
6834,-70
6854,-70
6873,-70
6895,-70
6917,-70
6957,-70
6969,-70
6982,-70
6995,-70
7007,-70
7019,-70
7034,-70
7049,-70
7065,-70
7089,-70
7104,-70
7120,-70
7134,-70
7150,-70
7172,-70
7195,-70
7216,-70
7236,-70
7255,-70
7280,-70
7304,-70
7343,-68
7358,-68
7371,-68
7384,-68
7396,-68
7410,-68
7429,-68
7450,-68
7463,-68
7477,-68
7491,-68
7503,-68
7518,-68
7534,-68
7553,-68
7574,-68
7598,-68
7618,-68
7640,-68
7662,-68
7684,-68
7739,-69
7753,-69
7766,-69
7779,-69
7791,-69
7805,-69
7819,-69
7836,-69
7850,-69
7866,-69
7881,-69
7896,-69
7913,-69
7935,-69
7961,-69
7985,-69
8017,-69
8034,-69
8059,-69
8081,-69
8103,-69
8152,-71
8169,-71
8183,-71
8196,-71
8208,-71
8221,-71
8235,-71
8253,-71
8267,-71
