1008,-79
1029,-79
1044,-79
1058,-79
1074,-79
1089,-79
1101,-79
1116,-79
1132,-79
1146,-79
1161,-79
1174,-79
1188,-79
1203,-79
1214,-79
1229,-79
1243,-79
1258,-79
1269,-79
1285,-79
1628,-78
1650,-78
1666,-78
1679,-78
1696,-78
1709,-77
1725,-77
1741,-77
1761,-77
1778,-77
1796,-77
1810,-77
1825,-77
1842,-77
1859,-77
1874,-77
1891,-77
1908,-77
1926,-77
1942,-77
2287,-76
2306,-75
2321,-74
2338,-73
2355,-72
2374,-71
2389,-70
2407,-69
2424,-68
2442,-67
2460,-67
2479,-67
2496,-67
2511,-67
2527,-67
2544,-67
2559,-67
2577,-67
2594,-67
2611,-67
2954,-67
2976,-67
2990,-68
3009,-68
3028,-69
3042,-69
3060,-69
3075,-70
3093,-70
3109,-71
3127,-71
3141,-71
3159,-71
3174,-71
3193,-71
3208,-71
3226,-71
3244,-71
3269,-71
3288,-71
3640,-71
3660,-71
3676,-71
3693,-71
3712,-72
3731,-72
3748,-72
3769,-72
3784,-72
3801,-73
3819,-73
3835,-73
3850,-73
3868,-73
3892,-73
3906,-73
3923,-73
3941,-73
3960,-73
3977,-73
4323,-72
4343,-72
4360,-72
4381,-72
4398,-72
4418,-72
4435,-72
4452,-72
4471,-72
4490,-72
4513,-72
4526,-72
4541,-72
4559,-72
4573,-72
4585,-72
4597,-72
4612,-72
4626,-72
4640,-72
4983,-72
5005,-72
5023,-72
5042,-72
5060,-72
5078,-72
5096,-72
5119,-72
5139,-72
5162,-73
5183,-73
5201,-73
5220,-73
5240,-73
5260,-73
5280,-73
5299,-73
5315,-73
5332,-73
5348,-73
5393,-73
5407,-73
5419,-73
5433,-73
5445,-73
5463,-73
5482,-73
5496,-73
5509,-73
5522,-73
5537,-73
5549,-73
5566,-73
5584,-73
5609,-73
5627,-73
5645,-73
5666,-73
5682,-73
5698,-73
5739,-73
5757,-73
5771,-73
5786,-73
5799,-73
5815,-73
5835,-73
5849,-73
5862,-73
5875,-74
5888,-74
5900,-74
5920,-74
5939,-74
5958,-74
5974,-74
5988,-74
6005,-74
6021,-74
6038,-74
6080,-74
6093,-74
6107,-74
6123,-74
6139,-74
6155,-74
6172,-74
6188,-74
6202,-74
6216,-74
6230,-74
6242,-74
6261,-74
6278,-74
6298,-74
6317,-74
6333,-74
6351,-74
6372,-74
6392,-74
6436,-74
6453,-74
6467,-74
6480,-74
6493,-74
6506,-74
6522,-74
6538,-74
6551,-74
6566,-74
6578,-74
6592,-74
6605,-74
6622,-74
6643,-74
6661,-74
6682,-74
6700,-74
6721,-74
6738,-74
6780,-74
6794,-74
6807,-74
6818,-74
6829,-74
6841,-74
6854,-74
6868,-74
6880,-74
6891,-74
6903,-74
6914,-74
6927,-74
6939,-74
6955,-74
6968,-74
6981,-74
6993,-74
7007,-74
7023,-74
7082,-74
7095,-74
7109,-74
7123,-74
7139,-74
7161,-74
7174,-74
7190,-74
7212,-74
7230,-74
7248,-74
7268,-74
7284,-74
7306,-74
7324,-74
7340,-74
7359,-74
7376,-74
7396,-74
7413,-74
8394,-74
8417,-74
8438,-74
8458,-74
8474,-75
8492,-75
8509,-75
8527,-75
8544,-75
8564,-76
8584,-76
8602,-76
8621,-76
8639,-76
8657,-76
8675,-76
8693,-76
8712,-76
8732,-76
8754,-76
9741,-76
9766,-76
9792,-76
9812,-76
9829,-76
9850,-76
9868,-76
9885,-76
9900,-76
9918,-76
9936,-76
9955,-76
9971,-76
9989,-76
10005,-76
10027,-76
10046,-76
10066,-76
10083,-76
10103,-76
10454,-76
10470,-77
10486,-78
10503,-78
10521,-79
10545,-80
10564,-80
10583,-81
10602,-82
10625,-83
10648,-83
10668,-83
10688,-83
10707,-83
10724,-83
10740,-83
10757,-83
10773,-83
10787,-83
10804,-83
11164,-83
11184,-83
11202,-83
11219,-84
