1097,-58
1124,-58
1360,-58
1386,-57
1674,-58
1708,-58
1986,-58
2017,-58
2301,-58
2329,-58
2600,-58
2626,-58
2913,-58
2941,-58
3231,-58
3247,-58
3483,-58
3502,-58
3789,-58
3812,-60
4081,-60
4096,-60
4440,-60
4484,-63
4696,-63
4712,-63
5004,-63
5023,-63
5311,-58
5334,-58
5616,-58
5640,-58
5917,-58
5941,-58
6219,-58
6238,-58
6514,-58
6532,-58
6818,-58
6836,-58
7126,-58
7144,-58
7459,-58
7489,-58
7773,-58
7797,-58
8101,-58
8129,-58
8368,-57
8397,-57
8699,-57
8724,-58
9005,-58
9033,-58
9332,-58
9360,-58
9609,-58
9638,-58
9959,-58
9987,-58
10218,-58
10245,-58
10547,-58
10593,-58
10833,-58
10861,-63
11157,-63
11194,-63
11459,-63
11486,-63
11803,-63
11830,-63
12060,-63
12093,-63
12388,-63
12421,-63
12684,-63
12727,-63
13013,-63
13047,-63
13304,-63
13334,-63
13612,-63
13631,-63
13915,-63
13935,-63
14232,-63
14264,-63
14535,-63
14560,-63
14833,-62
14863,-62
15142,-62
15162,-62
15444,-62
15464,-62
15771,-56
15791,-56
16055,-56
16074,-56
16376,-56
16405,-56
16678,-56
16702,-56
16992,-56
17021,-56
17301,-56
17320,-56
17649,-56
17684,-56
17952,-56
17981,-56
18286,-56
18326,-56
18559,-56
18585,-56
18912,-56
18951,-56
19171,-56
19194,-56
19552,-56
19589,-56
19800,-56
19839,-56
20107,-56
20132,-56
20428,-56
20450,-56
20726,-56
20745,-56
21052,-56
21078,-57
21372,-57
21407,-58
21669,-58
21695,-62
21987,-62
22009,-65
22280,-65
22305,-68
22605,-68
22630,-69
22914,-69
22940,-69
23228,-69
23254,-82
23543,-82
23569,-82
23853,-82
23871,-82
24173,-82
24197,-82
24485,-82
24513,-82
24801,-82
24825,-82
25103,-82
25131,-84
25407,-84
25426,-84
25728,-84
25756,-90
26054,-90
26083,-91
26365,-91
26398,-91
26672,-91
26696,-91
26980,-90
27007,-90
27292,-90
27321,-90
27596,-90
27618,-90
27932,-90
27963,-90
28221,-90
28242,-90
28538,-90
28563,-90
28846,-90
28869,-90
29157,-90
29175,-90
29476,-90
29500,-90
29798,-90
29821,-90
30103,-90
30126,-90
30408,-90
30434,-90
30719,-90
30740,-90
31039,-75
31057,-75
31359,-75
31389,-75
31655,-75
31680,-75
31964,-75
31988,-75
32282,-75
32310,-75
32598,-75
32625,-75
32902,-75
32929,-75
33232,-75
33259,-75
33533,-75
33558,-75
33843,-75
33872,-75
34185,-75
34214,-75
34468,-75
34505,-75
34778,-75
34811,-75
35066,-75
35087,-75
35398,-75
35426,-75
35758,-75
35783,-75
36025,-75
36054,-79
36388,-79
36427,-79
36640,-79
36665,-79
36966,-79
36997,-79
37277,-79
37305,-79
37596,-79
37624,-79
37952,-79
37990,-79
38195,-79
38214,-79
38551,-79
38577,-79
38863,-79
38890,-79
39156,-79
39185,-79
39487,-79
39530,-79
39784,-79
39813,-79
40111,-79
40143,-79
40394,-79
40424,-79
40749,-79
40785,-79
41342,-79
41372,-91
41644,-91
41673,-91
41977,-91
42006,-91
